rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,time_delta_with_previous_rental_in_minutes,is_outlier
554958,312603,connect,ended,183.0,,False
555037,289496,connect,canceled,,,False
555270,411701,mobile,ended,-35.0,,False
555422,190291,connect,canceled,,,False
555665,357530,connect,ended,-14.0,,False
555687,385629,connect,ended,98.0,,False
555751,308038,connect,ended,-193.0,,True
555800,160070,mobile,ended,-13.0,,False
555888,371387,mobile,ended,103.0,,False
555929,409345,mobile,canceled,,,False
556018,404847,mobile,ended,,,False
556115,403823,mobile,ended,47.0,,False
556320,389994,mobile,ended,-21.0,,False
556331,365185,mobile,ended,44.0,,False
556467,369938,connect,ended,-105.0,240.0,False
556517,400357,mobile,ended,-2.0,,False
556927,369230,mobile,ended,31.0,,False
556990,388466,mobile,ended,201.0,,False
557026,374337,mobile,ended,188.0,,False
557041,313957,mobile,ended,80.0,,False
557158,313201,mobile,ended,54.0,,False
557212,317819,mobile,canceled,,,False
557252,403749,mobile,ended,-56.0,,False
557292,301389,connect,ended,173.0,,False
557339,404175,mobile,ended,75.0,,False
557385,284791,mobile,ended,28.0,,False
557484,182933,mobile,ended,158.0,,False
557557,375759,mobile,ended,31.0,,False
557602,207728,mobile,ended,-43.0,,False
557660,289234,connect,ended,-8.0,,False
557743,389958,mobile,ended,45.0,,False
557773,402858,mobile,ended,-68.0,0.0,False
557852,412777,mobile,ended,8.0,,False
557857,360933,mobile,ended,,,False
557899,376642,mobile,ended,-25.0,,False
557900,266641,mobile,ended,,,False
557990,312572,mobile,ended,-89.0,0.0,False
558161,403100,mobile,ended,252.0,,True
558195,291828,mobile,ended,41.0,,False
558327,383443,connect,ended,78.0,60.0,False
558358,407191,mobile,ended,,,False
558375,362896,mobile,ended,71.0,,False
558516,352652,mobile,ended,,,False
558554,385011,connect,canceled,,,False
558692,338969,connect,ended,,660.0,False
558803,354138,mobile,ended,30.0,,False
558920,404629,mobile,ended,959.0,,True
558982,367244,mobile,ended,26.0,,False
559009,382878,mobile,ended,136.0,,False
559010,270842,mobile,ended,3.0,,False
559017,404774,mobile,ended,-2.0,,False
559021,402958,mobile,ended,5.0,,False
559062,314845,mobile,ended,106.0,,False
559143,364882,connect,canceled,,,False
559225,277832,mobile,ended,46.0,,False
559270,402661,mobile,ended,105.0,,False
559292,370997,connect,canceled,,,False
559317,383309,mobile,ended,9.0,,False
559373,400184,mobile,ended,,,False
559397,414003,mobile,ended,209.0,,False
559454,370416,connect,ended,-51.0,,False
559495,393176,mobile,ended,-1.0,,False
559522,307439,mobile,ended,63.0,,False
559674,411322,mobile,ended,-14.0,,False
559724,383462,connect,ended,-39.0,660.0,False
559835,396250,mobile,ended,1420.0,,True
559999,403354,mobile,ended,11.0,,False
560034,261709,connect,ended,180.0,,False
543541,410820,mobile,canceled,,,False
543577,356106,connect,ended,-13.0,120.0,False
543650,408179,mobile,ended,16.0,,False
543712,394928,connect,ended,-17.0,,False
543769,307983,connect,ended,48.0,,False
543854,222934,mobile,ended,-17.0,0.0,False
543887,389465,mobile,ended,,,False
543895,394801,mobile,ended,72.0,,False
543940,348526,connect,canceled,,60.0,False
543975,406551,mobile,ended,58.0,150.0,False
544042,342824,mobile,ended,32.0,,False
544138,377781,mobile,ended,6.0,,False
544151,287685,mobile,ended,44.0,,False
544199,390590,connect,ended,-89.0,,False
544222,379751,connect,ended,-238.0,,True
534619,320922,mobile,ended,164.0,,False
534651,349678,connect,ended,-132.0,,False
534846,395259,mobile,ended,,,False
535021,300681,mobile,ended,109.0,,False
535022,300528,connect,ended,4.0,,False
535040,374626,mobile,canceled,,,False
535185,401281,connect,ended,-500.0,,True
535244,164904,mobile,ended,296.0,,True
535277,402784,mobile,ended,,,False
535429,400078,mobile,canceled,,,False
535489,290987,mobile,ended,256.0,,True
535544,404102,mobile,ended,114.0,,False
535776,356607,mobile,ended,6.0,,False
535890,394272,mobile,ended,23.0,,False
536122,348840,mobile,ended,180.0,,False
536162,390073,connect,ended,4.0,,False
536306,406806,mobile,ended,,,False
536315,369230,mobile,ended,-191.0,720.0,True
536317,407820,mobile,ended,,,False
536501,407632,mobile,ended,45.0,,False
536523,374626,mobile,ended,68.0,,False
536678,265546,mobile,ended,193.0,,False
536710,375958,mobile,ended,-77.0,,False
536810,293464,mobile,ended,162.0,,False
536920,375389,mobile,canceled,,,False
536967,403794,mobile,ended,1195.0,,True
537074,380813,mobile,ended,-1.0,,False
537077,382013,mobile,ended,20.0,,False
537174,350873,connect,ended,-15.0,,False
537183,406984,mobile,canceled,,60.0,False
537188,266641,mobile,ended,-1.0,,False
537194,397046,mobile,ended,189.0,,False
537224,407620,mobile,ended,-494.0,,True
537237,289112,connect,ended,-21.0,,False
537336,368090,mobile,ended,-950.0,,True
537421,317303,mobile,ended,-8.0,,False
537425,317806,mobile,ended,,,False
537475,331336,mobile,ended,524.0,,True
537683,391618,connect,ended,54.0,60.0,False
537704,357530,connect,ended,-116.0,,False
537737,382968,mobile,ended,51.0,150.0,False
537766,208090,mobile,canceled,,,False
537824,203653,mobile,ended,79.0,,False
537826,400039,mobile,ended,25.0,,False
537860,408893,mobile,ended,-69.0,,False
537915,309681,mobile,canceled,,,False
537940,402567,mobile,ended,2.0,,False
538244,347208,connect,ended,23.0,,False
538288,392931,mobile,ended,-3.0,,False
538540,271380,mobile,ended,91.0,,False
538544,357860,connect,ended,186.0,,False
538611,338947,connect,ended,-972.0,,True
538713,381481,mobile,ended,4.0,,False
538797,279392,mobile,ended,-23.0,,False
538804,375307,mobile,ended,477.0,,True
538847,407726,mobile,ended,-18.0,,False
538875,334190,connect,ended,-875.0,0.0,True
539162,174097,mobile,canceled,,,False
539253,334510,mobile,ended,-43.0,,False
539288,377219,connect,ended,-188.0,,False
539367,380345,mobile,ended,19.0,,False
539386,363702,mobile,ended,42.0,,False
539402,309965,mobile,canceled,,,False
539431,407794,mobile,ended,-51.0,,False
539642,396000,mobile,ended,10323.0,,True
539698,294230,mobile,ended,-124.0,,False
544322,381754,mobile,ended,-293.0,,True
544377,365926,connect,ended,19.0,,False
544531,310383,mobile,ended,-8.0,,False
544593,364160,connect,ended,-141.0,,False
544621,406629,mobile,ended,16.0,,False
544722,366981,connect,ended,-822.0,,True
544969,387284,mobile,ended,-29.0,,False
545002,370656,mobile,ended,26.0,,False
545107,373605,mobile,ended,2.0,,False
545232,404774,mobile,ended,63.0,,False
545388,296633,mobile,ended,10.0,,False
545517,344303,mobile,ended,12.0,,False
545551,388466,mobile,ended,-120.0,180.0,False
545609,280593,mobile,canceled,,,False
545632,407524,mobile,ended,32.0,,False
545827,299776,mobile,ended,-81.0,,False
545840,224218,mobile,ended,20.0,,False
545852,389219,mobile,ended,-6.0,,False
545855,380886,mobile,ended,74.0,,False
545952,366983,connect,ended,40.0,,False
546275,394656,connect,ended,-663.0,,True
546331,362595,mobile,ended,7.0,,False
546345,159536,mobile,ended,122.0,,False
546399,410594,mobile,ended,,,False
546462,312716,mobile,ended,-4.0,,False
546475,370513,mobile,canceled,,,False
546644,380019,mobile,ended,84.0,,False
546646,389498,mobile,ended,33.0,,False
546668,352663,mobile,ended,,,False
552707,300505,connect,ended,-92.0,,False
552896,389395,mobile,ended,-9.0,,False
553172,366251,mobile,canceled,,,False
553183,278254,mobile,ended,-98.0,,False
553369,337414,connect,ended,267.0,,True
553372,344576,mobile,ended,224.0,,True
553520,404719,mobile,ended,370.0,,True
553587,317770,connect,ended,7.0,,False
553635,313242,mobile,ended,384.0,,True
553715,376086,mobile,ended,39.0,,False
553725,371010,mobile,canceled,,,False
553741,317303,mobile,ended,65.0,,False
553856,308038,connect,ended,2.0,,False
554119,334118,mobile,ended,,,False
554218,376087,mobile,canceled,,,False
554226,412455,mobile,ended,-23.0,,False
554479,379174,mobile,ended,-4.0,,False
554483,175612,mobile,canceled,,,False
554562,326551,connect,ended,-29.0,,False
554879,379889,mobile,ended,14.0,,False
554925,350873,connect,ended,-48.0,,False
554973,373856,mobile,ended,21.0,,False
555082,336349,connect,ended,-22.0,,False
555196,342452,connect,ended,-333.0,,True
555334,340616,connect,ended,8.0,,False
555437,413426,mobile,ended,-93.0,,False
555443,413139,mobile,canceled,,,False
555444,203060,mobile,ended,38.0,,False
555713,402559,mobile,ended,33.0,,False
555731,407683,mobile,ended,-14.0,,False
555804,317237,mobile,canceled,,,False
555851,392479,mobile,ended,,,False
555863,394801,mobile,ended,40.0,,False
555908,374741,connect,ended,-75.0,,False
555948,209159,mobile,ended,134.0,,False
555977,334648,connect,canceled,,,False
556038,282159,mobile,ended,-40.0,,False
556044,382059,mobile,canceled,,,False
556076,250644,mobile,canceled,,,False
556117,404654,mobile,ended,-101.0,,False
556121,331350,mobile,ended,-24.0,,False
556145,352005,mobile,ended,-95.0,,False
556196,310571,mobile,ended,88.0,,False
556430,409972,mobile,ended,17.0,,False
556461,351836,mobile,ended,-15.0,,False
556545,370490,mobile,ended,-2.0,,False
556573,300505,connect,ended,-45.0,630.0,False
556577,404731,mobile,ended,287.0,,True
556630,376605,connect,ended,1.0,,False
556935,349129,connect,canceled,,,False
538268,365894,mobile,canceled,,,False
538296,389395,mobile,ended,103.0,,False
538434,392169,mobile,ended,27.0,,False
538515,399185,mobile,ended,42.0,,False
538545,369542,mobile,ended,-11.0,,False
538602,273187,mobile,ended,28.0,,False
538623,387980,mobile,ended,-27.0,,False
538637,390590,connect,canceled,,,False
538692,361258,mobile,ended,-48.0,,False
538788,204903,mobile,ended,94.0,,False
538853,351319,mobile,ended,-27.0,,False
538935,377400,mobile,ended,15.0,,False
538955,364296,mobile,ended,51.0,,False
539083,204293,mobile,canceled,,420.0,False
539095,347612,mobile,ended,-30.0,,False
539100,383945,mobile,ended,-384.0,,True
539199,193820,mobile,ended,-18.0,,False
539207,380347,mobile,ended,35.0,,False
539316,293887,mobile,ended,,,False
539623,374486,mobile,ended,54.0,,False
539699,295783,connect,ended,-94.0,,False
539815,387976,mobile,ended,74.0,,False
539830,387008,mobile,ended,471.0,,True
539837,325139,mobile,ended,62.0,510.0,False
540007,382042,mobile,ended,,,False
540017,330081,mobile,ended,-65.0,,False
540178,368391,mobile,canceled,,,False
540262,377995,mobile,ended,-13.0,,False
540492,294189,mobile,ended,66.0,,False
540547,385008,connect,ended,48.0,120.0,False
540577,363712,mobile,ended,-244.0,,True
540776,366866,mobile,ended,6.0,,False
540931,334118,mobile,ended,113.0,,False
540977,166540,connect,ended,-29.0,,False
541001,409950,mobile,ended,-11.0,,False
541008,344143,mobile,ended,5.0,,False
541054,313308,mobile,ended,11.0,,False
541057,390098,mobile,canceled,,,False
541076,378689,mobile,ended,44.0,,False
541119,280328,mobile,ended,5.0,,False
541210,408738,mobile,ended,14.0,,False
541231,383720,connect,ended,-215.0,,True
541235,306935,mobile,ended,-1013.0,,True
541274,408127,mobile,ended,-1.0,,False
541547,384567,mobile,ended,191.0,,False
541944,317378,connect,ended,48.0,,False
542029,190163,mobile,ended,186.0,,False
542082,391926,connect,canceled,,,False
542118,375774,mobile,ended,21.0,,False
542173,305189,mobile,ended,,,False
542204,320891,mobile,ended,-61.0,,False
542227,349566,mobile,ended,28.0,,False
542261,392712,connect,ended,-96.0,,False
542277,404873,mobile,canceled,,,False
542290,403292,mobile,canceled,,,False
542381,364296,mobile,ended,210.0,,False
542428,350374,connect,ended,118.0,,False
542450,348462,mobile,ended,33.0,,False
542526,294883,mobile,ended,0.0,,False
542538,394319,mobile,ended,6.0,,False
538292,370055,connect,ended,-27.0,,False
538456,296549,mobile,ended,-92.0,,False
538472,404377,mobile,ended,-116.0,,False
538508,406590,mobile,ended,81.0,,False
538518,393107,mobile,ended,-180.0,,False
538590,284250,mobile,ended,-24.0,,False
538830,265239,connect,ended,34.0,,False
538835,408214,mobile,ended,,,False
538864,384407,mobile,ended,4.0,,False
538936,392882,mobile,ended,29.0,,False
538979,383474,mobile,ended,70.0,,False
539204,322005,mobile,canceled,,,False
539364,384385,mobile,ended,136.0,,False
539408,359049,connect,ended,-6.0,,False
539429,384970,mobile,ended,81.0,,False
539439,393328,mobile,ended,10.0,,False
539526,384396,connect,ended,139.0,,False
539767,340201,mobile,canceled,,,False
539789,351515,mobile,ended,156.0,,False
539857,294107,mobile,ended,-96.0,,False
539860,363386,mobile,ended,81.0,,False
539862,383915,mobile,ended,25.0,,False
540048,385607,mobile,ended,-179.0,,False
540145,408705,mobile,ended,0.0,,False
540207,311923,connect,canceled,,,False
540228,317770,connect,ended,-16.0,,False
540243,352921,connect,ended,6.0,0.0,False
540324,402929,mobile,ended,-28.0,,False
540348,409614,mobile,ended,659.0,,True
540416,368724,mobile,canceled,,270.0,False
540499,402513,mobile,ended,-17.0,,False
540515,352745,connect,ended,-65.0,,False
540554,334784,mobile,ended,-51.0,,False
540610,173202,mobile,ended,-155.0,,False
540618,319886,connect,ended,31.0,,False
540630,384732,mobile,ended,37.0,,False
540677,293001,mobile,canceled,,,False
540682,368277,mobile,ended,,,False
540701,380647,connect,ended,-110.0,,False
540758,336059,mobile,ended,654.0,,True
540764,309450,mobile,ended,26.0,,False
540766,269977,mobile,ended,-2048.0,,True
540845,409737,mobile,ended,13.0,,False
540887,310534,mobile,ended,-18.0,,False
540902,403884,mobile,ended,-190.0,,False
540939,333107,mobile,ended,-17.0,,False
540994,382705,mobile,ended,-3.0,,False
541021,382637,mobile,canceled,,,False
541191,410047,mobile,ended,-38.0,,False
541219,407897,mobile,ended,-182.0,,False
541220,393534,mobile,canceled,,,False
541349,384983,mobile,ended,357.0,,True
541376,367507,mobile,ended,-3.0,,False
541467,263907,mobile,ended,49.0,,False
541504,334320,mobile,ended,,,False
541510,346181,mobile,ended,-1388.0,,True
541521,288908,connect,ended,21.0,,False
541550,392932,mobile,canceled,,,False
541669,296145,mobile,ended,-42.0,,False
541680,397385,mobile,ended,-136.0,,False
541697,365832,mobile,ended,120.0,,False
541708,381583,mobile,ended,15.0,,False
541713,389451,mobile,ended,40.0,,False
541760,367632,connect,ended,-29.0,270.0,False
541852,320134,mobile,ended,,,False
541856,342991,mobile,ended,-144.0,,False
541863,358982,connect,ended,-159.0,720.0,False
541885,387614,mobile,ended,38.0,,False
541913,221634,mobile,canceled,,,False
541960,395532,mobile,ended,-6.0,,False
542007,405881,mobile,ended,23.0,,False
542028,317298,connect,ended,-225.0,30.0,True
542068,371573,mobile,ended,,,False
542093,377073,mobile,ended,-11.0,,False
542138,401388,mobile,ended,90.0,,False
542156,295783,connect,ended,17.0,,False
542225,409941,mobile,ended,57.0,,False
542323,265917,mobile,ended,-198.0,,True
542328,378969,mobile,ended,19.0,,False
542393,358124,mobile,ended,,,False
542458,299178,mobile,ended,-28.0,,False
542461,260759,mobile,ended,191.0,,False
542635,343205,mobile,ended,193.0,,False
542912,381632,mobile,ended,-51.0,,False
573175,416646,mobile,canceled,,,False
573247,356673,mobile,ended,-9.0,,False
573597,351660,connect,ended,23.0,,False
573632,392591,mobile,canceled,,,False
573698,181625,connect,ended,61.0,,False
573809,167490,mobile,ended,0.0,660.0,False
573931,300377,mobile,ended,-8.0,120.0,False
574579,286751,connect,ended,-48.0,,False
574763,345701,mobile,ended,-701.0,,True
574975,308073,connect,ended,-280.0,,True
574990,226227,mobile,ended,-16.0,,False
575997,366754,mobile,ended,134.0,,False
576173,347362,mobile,canceled,,,False
576401,385643,mobile,ended,17.0,,False
557250,305819,connect,ended,-5.0,,False
557293,312701,mobile,ended,5.0,,False
557441,408445,mobile,canceled,,,False
557768,402985,connect,ended,12.0,,False
557935,338969,connect,canceled,,360.0,False
557980,379462,mobile,ended,1.0,,False
558076,255576,connect,ended,-22.0,,False
558223,348551,mobile,ended,251.0,,True
558280,331714,mobile,ended,42.0,,False
558307,341881,connect,ended,93.0,,False
558426,373430,mobile,ended,-7.0,,False
558476,333464,mobile,ended,72.0,,False
546674,348293,connect,ended,-141.0,,False
546706,349667,mobile,canceled,,,False
546717,390966,mobile,ended,,,False
546757,410445,mobile,ended,53.0,,False
546777,380364,mobile,ended,180.0,,False
546921,407869,mobile,ended,60.0,,False
547120,285410,mobile,canceled,,,False
547185,360902,mobile,ended,18.0,,False
547243,404449,mobile,ended,-39.0,,False
547300,161825,mobile,ended,559.0,,True
547381,335258,mobile,ended,12.0,,False
547426,366037,connect,ended,27.0,,False
547549,315752,mobile,ended,-52.0,,False
547627,274598,mobile,ended,-35.0,,False
547643,337235,mobile,ended,-38.0,,False
547687,411609,mobile,ended,,,False
547694,201933,mobile,ended,1397.0,,True
547831,398805,mobile,ended,59.0,,False
547861,411469,mobile,ended,0.0,,False
547883,381299,mobile,ended,125.0,,False
547893,344762,mobile,ended,52.0,,False
547919,183514,mobile,ended,-121.0,60.0,False
548088,402562,connect,ended,-111.0,120.0,False
548107,334118,mobile,ended,-277.0,,True
548208,388764,mobile,ended,20.0,,False
548288,380654,mobile,ended,4.0,,False
548429,364641,mobile,ended,-89.0,,False
548433,374484,mobile,ended,,,False
548562,173061,connect,ended,-23.0,,False
548727,396528,mobile,ended,35.0,,False
549139,219274,mobile,ended,144.0,,False
549195,407084,mobile,ended,11.0,,False
549301,390746,mobile,ended,-126.0,,False
549339,203773,connect,canceled,,,False
549442,408506,mobile,ended,-150.0,120.0,False
549512,251447,connect,ended,-165.0,0.0,False
549521,387976,mobile,ended,17.0,0.0,False
534873,368036,mobile,ended,9.0,,False
534890,371520,mobile,ended,10.0,,False
534929,319713,mobile,canceled,,,False
535114,376239,mobile,canceled,,,False
535195,365961,mobile,ended,-825.0,,True
535243,190850,mobile,ended,125.0,,False
535250,199243,mobile,ended,-87.0,,False
535649,381739,mobile,ended,-36.0,,False
535659,373233,mobile,ended,264.0,,True
535880,377004,mobile,ended,-853.0,30.0,True
535885,280658,mobile,canceled,,,False
535886,337414,connect,ended,-53.0,,False
535906,394441,mobile,ended,469.0,,True
535933,403870,mobile,canceled,,,False
535963,293722,mobile,ended,7.0,,False
536046,406075,mobile,ended,-158.0,420.0,False
536160,243474,mobile,ended,329.0,,True
536215,366080,mobile,ended,,,False
536247,382059,mobile,canceled,,,False
536382,343652,mobile,ended,60.0,,False
536469,323095,mobile,ended,9.0,,False
536534,211932,mobile,ended,-65.0,,False
536537,406413,mobile,ended,-3.0,,False
536598,346078,mobile,ended,190.0,,False
536675,408331,mobile,canceled,,,False
536711,332564,mobile,ended,-6.0,,False
536732,350374,connect,ended,-72.0,,False
536763,363431,mobile,canceled,,690.0,False
536804,408983,mobile,ended,1035.0,,True
536929,395608,mobile,ended,152.0,,False
537030,382634,mobile,ended,,,False
537051,401911,mobile,ended,1055.0,,True
537073,213807,connect,ended,24.0,,False
537100,372856,connect,ended,,,False
537148,407334,mobile,ended,37.0,720.0,False
537167,390741,mobile,ended,-82.0,,False
537250,401673,mobile,ended,-663.0,,True
537276,385100,mobile,ended,-119.0,,False
537305,371674,mobile,ended,113.0,,False
537318,406806,mobile,ended,,,False
537379,189082,mobile,canceled,,,False
537510,385756,connect,ended,8.0,,False
537546,408750,mobile,ended,37382.0,,True
537570,299059,mobile,ended,-11.0,60.0,False
537645,241159,mobile,ended,20.0,,False
537816,383925,mobile,ended,-377.0,,True
537818,392669,mobile,ended,3.0,,False
537889,351393,connect,canceled,,,False
537922,320834,connect,ended,-58.0,,False
537982,396960,mobile,ended,22.0,,False
537986,409238,mobile,ended,45.0,,False
538001,287544,mobile,ended,36.0,,False
538214,408883,mobile,ended,-48.0,,False
538291,375883,connect,ended,74.0,,False
538441,245045,mobile,ended,-8.0,,False
538524,401166,mobile,canceled,,,False
538557,389958,mobile,ended,-110.0,,False
538581,392891,mobile,ended,-21.0,,False
538592,380833,mobile,ended,-544.0,,True
538650,403736,mobile,ended,105.0,,False
538666,382968,mobile,ended,34.0,,False
538741,330472,connect,canceled,,,False
538807,297119,mobile,ended,7.0,,False
538863,268967,mobile,ended,-145.0,,False
538975,340442,mobile,ended,-67.0,,False
539049,394966,mobile,ended,,,False
507051,408169,mobile,ended,30.0,,False
507588,389730,mobile,canceled,,,False
508298,380102,connect,ended,-2.0,,False
508746,234676,mobile,ended,,,False
508846,304392,connect,canceled,,,False
509826,368759,mobile,canceled,,,False
511928,379328,mobile,ended,53.0,,False
560054,354467,mobile,ended,,,False
560093,251447,connect,ended,-606.0,,True
560151,377430,mobile,ended,31.0,,False
560274,383008,mobile,ended,-123.0,,False
560323,374169,connect,ended,-284.0,,True
560356,325282,mobile,canceled,,,False
560405,397027,mobile,ended,-5.0,,False
560412,336349,connect,canceled,,630.0,False
560493,355805,mobile,ended,-92.0,,False
560527,217076,mobile,ended,-63.0,,False
560572,380748,mobile,ended,1034.0,,True
560649,392842,mobile,ended,93.0,,False
560667,400689,mobile,ended,-829.0,,True
561021,319608,mobile,ended,-27.0,,False
561031,411865,mobile,ended,-121.0,,False
549734,307207,mobile,ended,32.0,,False
549871,397817,mobile,ended,210.0,,False
549882,405798,mobile,ended,-49.0,,False
549904,385615,mobile,canceled,,,False
549979,409211,mobile,ended,0.0,,False
550053,388375,mobile,ended,107.0,,False
550054,372743,mobile,ended,-21.0,,False
550072,412028,mobile,ended,172.0,570.0,False
550104,368184,mobile,ended,82.0,,False
550148,402420,mobile,ended,22.0,,False
550286,193274,mobile,ended,136.0,,False
550378,340900,mobile,ended,74.0,,False
550463,273565,mobile,ended,,,False
550657,411080,mobile,canceled,,,False
550729,294230,mobile,canceled,,,False
550811,317361,connect,ended,69.0,,False
550875,264870,mobile,ended,-129.0,,False
550955,374544,mobile,ended,,,False
551063,365796,mobile,canceled,,120.0,False
551094,320824,connect,ended,-43.0,,False
551148,390590,connect,ended,-14.0,,False
551176,372128,mobile,ended,1063.0,,True
551232,262144,mobile,ended,-2368.0,,True
551258,308073,connect,ended,,,False
551303,396711,mobile,ended,-67.0,,False
551304,370107,mobile,ended,14.0,,False
551334,377591,connect,ended,32.0,,False
551385,276924,mobile,ended,-18.0,,False
551416,317303,mobile,ended,19.0,,False
551465,382640,mobile,ended,73.0,,False
551488,328139,mobile,canceled,,,False
551494,404130,connect,ended,-111.0,,False
551505,335970,mobile,ended,-10.0,,False
551531,382633,mobile,ended,,540.0,False
551575,366071,mobile,ended,22.0,,False
551732,412113,mobile,canceled,,,False
551819,346139,mobile,ended,2646.0,,True
551842,337198,mobile,ended,48.0,,False
552061,401387,mobile,ended,240.0,,True
552172,260496,mobile,ended,40.0,,False
552207,360551,connect,ended,68.0,30.0,False
552208,376311,connect,ended,33.0,90.0,False
552368,375916,mobile,ended,,,False
552371,401475,connect,ended,47.0,,False
552380,412021,mobile,canceled,,150.0,False
552386,384747,mobile,ended,58.0,,False
552457,356877,mobile,ended,76.0,,False
552461,367621,mobile,canceled,,,False
552506,375142,mobile,ended,,,False
552527,390352,mobile,ended,-78.0,,False
552702,241021,connect,canceled,,,False
552845,358920,mobile,ended,-236.0,,True
552879,400517,mobile,ended,60.0,,False
552895,399221,mobile,canceled,,,False
552938,379587,mobile,canceled,,,False
553073,411731,mobile,ended,0.0,,False
553074,371408,mobile,ended,-53.0,,False
553087,301181,mobile,ended,-87.0,,False
553088,404791,mobile,canceled,,,False
553148,325139,mobile,ended,122.0,,False
553201,402567,mobile,ended,-106.0,,False
553256,300781,mobile,ended,54.0,,False
553298,403227,mobile,ended,-30.0,,False
553420,293785,mobile,ended,-79.0,,False
553466,307364,connect,canceled,,,False
553476,283930,mobile,ended,17.0,,False
565752,360861,mobile,ended,-38.0,,False
565772,380108,mobile,canceled,,,False
565781,392864,mobile,ended,81.0,,False
566006,377694,mobile,ended,47.0,,False
566125,397627,mobile,ended,,,False
566253,358480,mobile,ended,-16.0,,False
566277,357832,mobile,ended,151.0,,False
566316,406955,mobile,ended,,,False
566328,385008,connect,ended,23.0,690.0,False
566356,405440,mobile,ended,2302.0,,True
566482,231736,mobile,ended,-598.0,,True
566545,309450,mobile,ended,-19.0,,False
566617,395475,mobile,ended,38.0,,False
566715,399199,mobile,ended,70.0,,False
566803,367495,mobile,ended,-50.0,,False
566887,412934,mobile,ended,-25.0,,False
567069,340900,mobile,ended,242.0,,True
567214,394557,mobile,ended,94.0,,False
567242,390733,mobile,ended,-147.0,,False
567257,370416,connect,ended,,0.0,False
567296,416093,mobile,canceled,,,False
567329,293844,mobile,ended,35.0,,False
567443,415960,mobile,ended,,,False
567525,409690,mobile,ended,108.0,,False
567616,236059,mobile,ended,59.0,,False
567742,235160,mobile,ended,,,False
567814,377172,mobile,ended,793.0,,True
567848,349104,mobile,ended,-42.0,,False
567972,383403,mobile,canceled,,,False
568085,379093,mobile,ended,38.0,,False
568232,407926,mobile,ended,,,False
568249,380019,mobile,ended,-8.0,,False
568368,387606,mobile,ended,23.0,,False
568471,177313,connect,ended,151.0,,False
568524,314456,connect,ended,-10.0,60.0,False
568826,279966,mobile,ended,-35.0,90.0,False
568898,289570,mobile,ended,79.0,,False
568984,300102,mobile,ended,-93.0,,False
569356,325301,mobile,ended,10.0,,False
569358,341300,mobile,ended,-93.0,,False
569645,396034,connect,ended,-25.0,330.0,False
570193,364160,connect,ended,-21.0,,False
570500,372878,mobile,ended,9.0,,False
570689,380407,mobile,ended,35.0,,False
570777,368604,connect,ended,-12.0,660.0,False
570836,310383,mobile,ended,18.0,,False
570917,411523,mobile,canceled,,600.0,False
571124,383540,mobile,ended,,,False
571324,366164,connect,ended,-294.0,450.0,True
571391,241021,connect,ended,-28.0,,False
571464,415974,mobile,ended,,,False
571640,334784,mobile,ended,77.0,,False
571713,311923,connect,ended,-123.0,600.0,False
572052,402392,mobile,ended,,60.0,False
572176,407763,mobile,ended,91.0,,False
572276,335341,mobile,ended,-8.0,,False
572476,415327,mobile,ended,,,False
572486,303995,mobile,canceled,,,False
572620,396983,mobile,ended,,,False
572690,304847,mobile,ended,-103.0,,False
572813,358103,mobile,ended,-54.0,,False
572967,384491,mobile,ended,352.0,,True
572978,404602,mobile,ended,295.0,,True
573209,290600,connect,ended,55.0,,False
573224,382447,mobile,ended,247.0,,True
573347,310918,connect,canceled,,,False
573388,403960,mobile,canceled,,,False
573458,320350,mobile,ended,241.0,,True
573751,341997,mobile,ended,5.0,,False
574240,334901,mobile,ended,-36.0,,False
574300,318692,mobile,ended,144.0,,False
574723,373638,mobile,ended,,,False
575186,316449,mobile,ended,10.0,,False
561063,308038,connect,ended,4.0,,False
561071,412603,mobile,ended,-834.0,,True
561213,405433,mobile,ended,124.0,120.0,False
561357,356106,connect,ended,1262.0,,True
561495,381810,connect,ended,115.0,,False
561527,403920,mobile,ended,9.0,,False
561599,275810,mobile,ended,11.0,600.0,False
561746,410534,mobile,ended,538.0,,True
561817,380019,mobile,ended,456.0,,True
562004,216900,mobile,ended,-74.0,,False
562037,350456,mobile,ended,-85.0,,False
562102,379885,mobile,ended,-150.0,,False
562152,373731,mobile,ended,32.0,,False
562176,405142,connect,ended,-584.0,,True
562196,371259,mobile,canceled,,,False
562325,347042,connect,ended,-73.0,600.0,False
562350,215949,mobile,canceled,,,False
562435,409951,connect,ended,189.0,,False
562455,386843,mobile,ended,-42.0,,False
562678,351597,connect,canceled,,,False
562684,218964,mobile,ended,287.0,,True
562695,357639,mobile,ended,-83.0,,False
562758,391223,mobile,ended,,,False
562852,357658,mobile,canceled,,,False
562965,356124,mobile,ended,23.0,,False
562979,414872,mobile,ended,247.0,,True
562985,373233,mobile,canceled,,,False
563165,337402,mobile,ended,-34.0,,False
563166,363918,mobile,ended,-90.0,,False
563213,263232,mobile,ended,-71.0,240.0,False
563287,361518,mobile,ended,22.0,,False
563506,320824,connect,ended,-154.0,,False
563510,318728,connect,ended,225.0,,True
563560,300336,mobile,ended,132.0,,False
563579,285106,mobile,ended,-56.0,,False
563674,384742,mobile,ended,,,False
563676,270706,mobile,ended,20.0,,False
563700,190059,mobile,ended,,,False
